Index,Energy,omega,alpha
4726000,3.77294,1,0.88
4727000,3.77292,1,0.88
4728000,3.77293,1,0.88
4729000,3.77293,1,0.88
4730000,3.77292,1,0.88
4731000,3.77292,1,0.88
4732000,3.77291,1,0.88
4733000,3.7729,1,0.88
4734000,3.77289,1,0.88
4735000,3.77289,1,0.88
4736000,3.77288,1,0.88
4737000,3.77289,1,0.88
4738000,3.77289,1,0.88
4739000,3.77289,1,0.88
4740000,3.77288,1,0.88
4741000,3.77288,1,0.88
4742000,3.77289,1,0.88
4743000,3.77287,1,0.88
4744000,3.77289,1,0.88
4745000,3.77288,1,0.88
4746000,3.77289,1,0.88
4747000,3.77289,1,0.88
4748000,3.77288,1,0.88
4749000,3.77287,1,0.88
4750000,3.77287,1,0.88
4751000,3.77287,1,0.88
4752000,3.77287,1,0.88
4753000,3.77287,1,0.88
4754000,3.77286,1,0.88
4755000,3.77286,1,0.88
4756000,3.77287,1,0.88
4757000,3.77287,1,0.88
4758000,3.77286,1,0.88
4759000,3.77287,1,0.88
4760000,3.77287,1,0.88
4761000,3.77286,1,0.88
4762000,3.77288,1,0.88
4763000,3.77288,1,0.88
4764000,3.77288,1,0.88
4765000,3.77289,1,0.88
4766000,3.77289,1,0.88
4767000,3.77289,1,0.88
4768000,3.77289,1,0.88
4769000,3.77288,1,0.88
4770000,3.7729,1,0.88
4771000,3.77289,1,0.88
4772000,3.77288,1,0.88
4773000,3.77288,1,0.88
4774000,3.77287,1,0.88
4775000,3.77286,1,0.88
4776000,3.77285,1,0.88
4777000,3.77286,1,0.88
4778000,3.77285,1,0.88
4779000,3.77285,1,0.88
4780000,3.77285,1,0.88
4781000,3.77284,1,0.88
4782000,3.77283,1,0.88
4783000,3.77282,1,0.88
4784000,3.77282,1,0.88
4785000,3.77281,1,0.88
4786000,3.77282,1,0.88
4787000,3.77281,1,0.88
4788000,3.77281,1,0.88
4789000,3.7728,1,0.88
4790000,3.7728,1,0.88
4791000,3.7728,1,0.88
4792000,3.77282,1,0.88
4793000,3.77281,1,0.88
4794000,3.77283,1,0.88
4795000,3.77284,1,0.88
4796000,3.77283,1,0.88
4797000,3.77283,1,0.88
4798000,3.77282,1,0.88
4799000,3.77282,1,0.88
4800000,3.77282,1,0.88
4801000,3.77282,1,0.88
4802000,3.77284,1,0.88
4803000,3.77283,1,0.88
4804000,3.77284,1,0.88
4805000,3.77285,1,0.88
4806000,3.77285,1,0.88
4807000,3.77284,1,0.88
4808000,3.77285,1,0.88
4809000,3.77286,1,0.88
4810000,3.77285,1,0.88
4811000,3.77284,1,0.88
4812000,3.77284,1,0.88
4813000,3.77284,1,0.88
4814000,3.77284,1,0.88
4815000,3.77284,1,0.88
4816000,3.77283,1,0.88
4817000,3.77284,1,0.88
4818000,3.77284,1,0.88
4819000,3.77284,1,0.88
4820000,3.77283,1,0.88
4821000,3.77284,1,0.88
4822000,3.77285,1,0.88
4823000,3.77286,1,0.88
4824000,3.77286,1,0.88
4825000,3.77285,1,0.88
4826000,3.77286,1,0.88
4827000,3.77287,1,0.88
4828000,3.77287,1,0.88
4829000,3.77288,1,0.88
4830000,3.77287,1,0.88
4831000,3.77285,1,0.88
4832000,3.77285,1,0.88
4833000,3.77286,1,0.88
4834000,3.77286,1,0.88
4835000,3.77286,1,0.88
4836000,3.77287,1,0.88
4837000,3.77287,1,0.88
4838000,3.77287,1,0.88
4839000,3.77288,1,0.88
4840000,3.77289,1,0.88
4841000,3.77289,1,0.88
4842000,3.77289,1,0.88
4843000,3.77289,1,0.88
4844000,3.7729,1,0.88
4845000,3.77291,1,0.88
4846000,3.77293,1,0.88
4847000,3.77293,1,0.88
4848000,3.77294,1,0.88
4849000,3.77294,1,0.88
4850000,3.77294,1,0.88
4851000,3.77295,1,0.88
4852000,3.77296,1,0.88
4853000,3.77295,1,0.88
4854000,3.77296,1,0.88
4855000,3.77296,1,0.88
4856000,3.77297,1,0.88
4857000,3.77296,1,0.88
4858000,3.77296,1,0.88
4859000,3.77295,1,0.88
4860000,3.77295,1,0.88
4861000,3.77295,1,0.88
4862000,3.77293,1,0.88
4863000,3.77294,1,0.88
4864000,3.77295,1,0.88
4865000,3.77294,1,0.88
4866000,3.77293,1,0.88
4867000,3.77291,1,0.88
4868000,3.77293,1,0.88
4869000,3.77293,1,0.88
4870000,3.77293,1,0.88
4871000,3.77293,1,0.88
4872000,3.77292,1,0.88
4873000,3.77291,1,0.88
4874000,3.77289,1,0.88
4875000,3.7729,1,0.88
4876000,3.7729,1,0.88
4877000,3.7729,1,0.88
4878000,3.7729,1,0.88
4879000,3.77293,1,0.88
4880000,3.77294,1,0.88
4881000,3.77295,1,0.88
4882000,3.77295,1,0.88
4883000,3.77295,1,0.88
4884000,3.77295,1,0.88
4885000,3.77295,1,0.88
4886000,3.77296,1,0.88
4887000,3.77296,1,0.88
4888000,3.77297,1,0.88
4889000,3.77298,1,0.88
4890000,3.77297,1,0.88
4891000,3.77297,1,0.88
4892000,3.77297,1,0.88
4893000,3.77296,1,0.88
4894000,3.77295,1,0.88
4895000,3.77294,1,0.88
4896000,3.77294,1,0.88
4897000,3.77293,1,0.88
4898000,3.77294,1,0.88
4899000,3.77294,1,0.88
4900000,3.77293,1,0.88
4901000,3.77293,1,0.88
4902000,3.77293,1,0.88
4903000,3.77293,1,0.88
4904000,3.77293,1,0.88
4905000,3.77293,1,0.88
4906000,3.77293,1,0.88
4907000,3.77293,1,0.88
4908000,3.77293,1,0.88
4909000,3.77292,1,0.88
4910000,3.77292,1,0.88
4911000,3.77292,1,0.88
4912000,3.77291,1,0.88
4913000,3.77291,1,0.88
4914000,3.77291,1,0.88
4915000,3.77291,1,0.88
4916000,3.77291,1,0.88
4917000,3.77292,1,0.88
4918000,3.77292,1,0.88
4919000,3.77292,1,0.88
4920000,3.77292,1,0.88
4921000,3.77292,1,0.88
4922000,3.77291,1,0.88
4923000,3.77291,1,0.88
4924000,3.7729,1,0.88
4925000,3.7729,1,0.88
4926000,3.77289,1,0.88
4927000,3.77289,1,0.88
4928000,3.7729,1,0.88
4929000,3.77289,1,0.88
4930000,3.77289,1,0.88
4931000,3.7729,1,0.88
4932000,3.77292,1,0.88
4933000,3.77293,1,0.88
4934000,3.77293,1,0.88
4935000,3.77292,1,0.88
4936000,3.77292,1,0.88
4937000,3.77293,1,0.88
4938000,3.77292,1,0.88
4939000,3.77292,1,0.88
4940000,3.77292,1,0.88
4941000,3.77291,1,0.88
4942000,3.77291,1,0.88
4943000,3.77291,1,0.88
4944000,3.7729,1,0.88
4945000,3.7729,1,0.88
4946000,3.7729,1,0.88
4947000,3.7729,1,0.88
4948000,3.7729,1,0.88
4949000,3.77291,1,0.88
4950000,3.77292,1,0.88
4951000,3.77291,1,0.88
4952000,3.77292,1,0.88
4953000,3.77291,1,0.88
4954000,3.7729,1,0.88
4955000,3.7729,1,0.88
4956000,3.7729,1,0.88
4957000,3.7729,1,0.88
4958000,3.77289,1,0.88
4959000,3.7729,1,0.88
4960000,3.77291,1,0.88
4961000,3.77291,1,0.88
4962000,3.77291,1,0.88
4963000,3.7729,1,0.88
4964000,3.77289,1,0.88
4965000,3.7729,1,0.88
4966000,3.77289,1,0.88
4967000,3.7729,1,0.88
4968000,3.77291,1,0.88
4969000,3.77293,1,0.88
4970000,3.77293,1,0.88
4971000,3.77294,1,0.88
4972000,3.77295,1,0.88
4973000,3.77296,1,0.88
4974000,3.77296,1,0.88
4975000,3.77295,1,0.88
4976000,3.77295,1,0.88
4977000,3.77294,1,0.88
4978000,3.77295,1,0.88
4979000,3.77296,1,0.88
4980000,3.77296,1,0.88
4981000,3.77296,1,0.88
4982000,3.77295,1,0.88
4983000,3.77295,1,0.88
4984000,3.77294,1,0.88
4985000,3.77294,1,0.88
4986000,3.77295,1,0.88
4987000,3.77295,1,0.88
4988000,3.77294,1,0.88
4989000,3.77292,1,0.88
4990000,3.77291,1,0.88
4991000,3.77291,1,0.88
4992000,3.7729,1,0.88
4993000,3.7729,1,0.88
4994000,3.7729,1,0.88
4995000,3.7729,1,0.88
4996000,3.77291,1,0.88
4997000,3.7729,1,0.88
4998000,3.7729,1,0.88
4999000,3.7729,1,0.88
